0.3485062658016275,0.11028073149826102,0.030192329276987007,0.6976706610303045,0.09508317053976188,1.0
0.3427517261936685,0.1967300120139615,0.00535586351096856,0.45093555195767154,0.37142722620834867,1.0
0.29009543891621836,0.20586764170443667,0.01607608276012926,0.2280114830629921,0.5550302022288189,1.0
0.37260639622466935,0.15828443538139414,0.02677498316290271,0.3551714421617385,0.9707273263705084,1.0
0.3504941901861191,0.049465038255139926,0.016868514126719164,0.04475996202144155,0.15513520257548027,1.0
0.3353982080026099,0.2419099233761183,0.012078062176697166,0.371089246328834,0.4700862554645321,1.0
0.05933475589562677,0.1194505266302575,0.00871491786773006,0.6701441806878279,0.4377147669534584,1.0
0.31541903079900985,0.07877929370412823,0.02929683324743684,0.8049595931393051,0.38809090065114427,1.0
0.307440481284764,0.03579836841871814,0.007796878884153684,0.008354907481254507,0.7871374531246362,1.0
0.31761925500322447,0.19540152872447,0.01660313636830356,0.5691724547569409,0.14065720112952979,1.0
0.3011129298439218,0.11830295532964,0.020218027620360422,0.7652338585586096,0.6350836016805902,1.0
0.2520840151746907,0.07668357441759044,0.00204780637530994,0.43728067184313,0.21537008814670966,1.0
0.3841779798974066,0.059250931980469844,0.0029822932174282447,0.28210250812997456,0.29430016400891695,1.0
0.251107436401234,0.19619065406749697,0.023586660371131177,0.40698047457863046,0.8142063642813686,1.0
0.011197720837103355,0.023421917333134798,0.02556021792027931,0.462415353021136,0.1621105072545682,1.0
0.06938813411821262,0.17438377339435626,0.016169313369517047,0.381640204870386,0.30221057705872867,1.0
0.1634538621384723,0.02282482990970915,0.005012200672097521,0.961935766884965,0.9086721100168994,1.0
0.12037561269532429,0.24232491795958325,0.027477530734837018,0.7171732989698366,0.44991214064164486,1.0
0.044279542006921184,0.22574799673941656,0.01649639385434278,0.20316100143043508,0.30665066752650183,1.0
0.08037097953971505,0.2142969567390015,0.026789664014397144,0.7197434929949859,0.4326609467353286,1.0
0.26325998804181827,0.16281180378715018,0.003871106918756229,0.416391594768439,0.04257255968803059,1.0
0.1491076843374206,0.03698652302764568,0.004515700902566756,0.5880569276055343,0.17142237556834922,1.0
0.2618964517254773,0.08737058132917443,0.021091126710368172,0.0237810671586678,0.9586006540282039,1.0
0.35244811703537854,0.021599769980687203,0.017546383248497454,0.4912162873601664,0.9378886285200079,1.0
0.21359674107457227,0.0674769401098815,0.012273345909646774,0.5211517300690662,0.43947254884474163,1.0
0.37200507396326665,0.22414403218810192,0.005768469025952767,0.5544821073955103,0.1094671653943081,1.0
0.12727396894371473,0.16519623603828354,0.02571781688575401,0.7688788444257394,0.10863320500994067,1.0
0.1043660819118015,0.010315726487868765,0.019864983959310436,0.3715513615785763,0.8299599533892807,1.0
0.1433953628773992,0.2382719493723665,0.010891206496764033,0.5155420721024828,0.25670912547703517,1.0
0.07490891009432615,0.012182744228689918,0.015793300040103292,0.9923831884917812,0.891785588988659,1.0
0.40096582840445766,0.22346821328476793,0.018641184253139268,0.3166131227789622,0.772240419678877,1.0
0.16877232026429584,0.0245222003473173,0.026390846785866885,0.2631980554069418,0.9368763373832455,1.0
0.05611831165275723,0.20794705535910163,0.0062116667652327975,0.18008903984958136,0.5997834087293227,1.0
0.08919916490584338,0.0782705945521236,0.02743176450020004,0.9718545996349064,0.50124044501614,1.0
0.007257393180982494,0.05818435146971496,0.005481955404741715,0.6779810149392446,0.12271067212390259,1.0
0.312723833603656,0.14569803569600467,0.00779237215644196,0.8043204016560804,0.7156917224861858,1.0
0.05984493044923365,0.03181469710893581,0.03253712673422126,0.3981806156311157,0.3016477430891588,1.0
0.2986260315308485,0.2389501910046955,0.010739171713989871,0.9248836208827151,0.02583463189487006,1.0
0.2856548251448072,0.02736845353393757,0.00577154630017303,0.41969520499698754,0.9662656802310385,1.0
0.41992742649849485,0.2012858679876297,0.016890974452879914,0.7849786858029353,0.01881894719301075,1.0
0.3734134480823486,0.19940745499296528,0.008909785226858747,0.5312388210084544,0.606409804879311,1.0
0.27179511364508785,0.1037303207491464,0.013722257475844213,0.4264562042871364,0.6522790945543943,1.0
0.2047997000522586,0.06271205117488816,0.00904652034191776,0.746268265963203,0.8167521946604864,1.0
0.030884926772874993,0.1490139822753565,0.005969890302551742,0.824839526265885,0.3110243392501504,1.0
0.41451574214686515,0.042217398961084264,0.01068048279948981,0.15445978179686656,0.11637457360168961,1.0
0.025872538714752792,0.04448572626302732,0.002814985709323963,0.5915526722948603,0.6810338122727069,1.0
0.1437780025314702,0.12662703301853528,0.03075016803597669,0.8512804951953838,0.04443158695077915,1.0
0.10729844712587382,0.06309750638222074,0.020421910159254274,0.4168461632774891,0.05020486580766639,1.0
